IDENTIFIER,LAT,LON,ALTITUDE,IS_AIRPORT
GRID_CENTRAL-EUROPE_Y05X14_FL300,47.404356166666666,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y05X15_FL300,47.404356166666666,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y05X16_FL300,47.404356166666666,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y05X17_FL300,47.404356166666666,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y05X18_FL300,47.404356166666666,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y05X19_FL300,47.404356166666666,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y05X20_FL300,47.404356166666666,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y05X21_FL300,47.404356166666666,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y05X22_FL300,47.404356166666666,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y05X23_FL300,47.404356166666666,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y05X24_FL300,47.404356166666666,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y05X25_FL300,47.404356166666666,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y05X26_FL300,47.404356166666666,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y05X27_FL300,47.404356166666666,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y05X28_FL300,47.404356166666666,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y05X29_FL300,47.404356166666666,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y06X00_FL300,47.78157183333333,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y06X01_FL300,47.78157183333333,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y06X02_FL300,47.78157183333333,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y06X03_FL300,47.78157183333333,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y06X04_FL300,47.78157183333333,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y06X05_FL300,47.78157183333333,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y06X06_FL300,47.78157183333333,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y06X07_FL300,47.78157183333333,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y06X08_FL300,47.78157183333333,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y06X09_FL300,47.78157183333333,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y06X10_FL300,47.78157183333333,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y06X11_FL300,47.78157183333333,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y06X12_FL300,47.78157183333333,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y06X13_FL300,47.78157183333333,8.420999000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y06X14_FL300,47.78157183333333,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y06X15_FL300,47.78157183333333,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y06X16_FL300,47.78157183333333,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y06X17_FL300,47.78157183333333,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y06X18_FL300,47.78157183333333,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y06X19_FL300,47.78157183333333,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y06X20_FL300,47.78157183333333,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y06X21_FL300,47.78157183333333,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y06X22_FL300,47.78157183333333,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y06X23_FL300,47.78157183333333,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y06X24_FL300,47.78157183333333,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y06X25_FL300,47.78157183333333,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y06X26_FL300,47.78157183333333,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y06X27_FL300,47.78157183333333,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y06X28_FL300,47.78157183333333,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y06X29_FL300,47.78157183333333,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y07X00_FL300,48.1587875,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y07X01_FL300,48.1587875,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y07X02_FL300,48.1587875,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y07X03_FL300,48.1587875,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y07X04_FL300,48.1587875,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y07X05_FL300,48.1587875,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y07X06_FL300,48.1587875,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y07X07_FL300,48.1587875,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y07X08_FL300,48.1587875,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y07X09_FL300,48.1587875,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y07X10_FL300,48.1587875,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y07X11_FL300,48.1587875,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y07X12_FL300,48.1587875,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y07X13_FL300,48.1587875,8.420999000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y07X14_FL300,48.1587875,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y07X15_FL300,48.1587875,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y07X16_FL300,48.1587875,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y07X17_FL300,48.1587875,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y07X18_FL300,48.1587875,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y07X19_FL300,48.1587875,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y07X20_FL300,48.1587875,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y07X21_FL300,48.1587875,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y07X22_FL300,48.1587875,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y07X23_FL300,48.1587875,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y07X24_FL300,48.1587875,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y07X25_FL300,48.1587875,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y07X26_FL300,48.1587875,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y07X27_FL300,48.1587875,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y07X28_FL300,48.1587875,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y07X29_FL300,48.1587875,17.84564966666667,9144.0,0
